Datetime,amzn,amzn,amzn,amzn,amzn
2025-07-31 17:55:00+00:00,233.33250427246094,233.62319946289062,233.11000061035156,233.5800018310547,838497
2025-07-31 18:00:00+00:00,233.8000030517578,234.02000427246094,233.2949981689453,233.30999755859375,581992
2025-07-31 18:05:00+00:00,233.7375946044922,233.99960327148438,233.52499389648438,233.82000732421875,524600
2025-07-31 18:10:00+00:00,233.6699981689453,234.10000610351562,233.50999450683594,233.73500061035156,478444
2025-07-31 18:15:00+00:00,233.59500122070312,233.6999969482422,233.1999969482422,233.6300048828125,567433
2025-07-31 18:20:00+00:00,233.8365936279297,234.02999877929688,233.49000549316406,233.60000610351562,628316
2025-07-31 18:25:00+00:00,234.3699951171875,234.42999267578125,233.7100067138672,233.82000732421875,798990
2025-07-31 18:30:00+00:00,234.82119750976562,234.86000061035156,234.2949981689453,234.38999938964844,707407
2025-07-31 18:35:00+00:00,234.63999938964844,235.0,234.50999450683594,234.8300018310547,555474
2025-07-31 18:40:00+00:00,234.52999877929688,234.8300018310547,234.4199981689453,234.64999389648438,513744
2025-07-31 18:45:00+00:00,234.56500244140625,234.61000061035156,234.25999450683594,234.5399932861328,551921
2025-07-31 18:50:00+00:00,234.41000366210938,234.69590759277344,234.27999877929688,234.5800018310547,532000
2025-07-31 18:55:00+00:00,234.15049743652344,234.5500030517578,234.10000610351562,234.42999267578125,604775
2025-07-31 19:00:00+00:00,234.279296875,234.46499633789062,234.06500244140625,234.1699981689453,647950
2025-07-31 19:05:00+00:00,234.15499877929688,234.4600067138672,234.02999877929688,234.2899932861328,659652
2025-07-31 19:10:00+00:00,234.1649932861328,234.3800048828125,234.02000427246094,234.14999389648438,770556
2025-07-31 19:15:00+00:00,233.94650268554688,234.16000366210938,233.77000427246094,234.14999389648438,848215
2025-07-31 19:20:00+00:00,233.4600067138672,233.99000549316406,233.3800048828125,233.94000244140625,1141054
2025-07-31 19:25:00+00:00,233.4499969482422,234.10000610351562,233.41000366210938,233.47000122070312,1025467
2025-07-31 19:30:00+00:00,233.83999633789062,234.0050048828125,233.470703125,233.47999572753906,999296
2025-07-31 19:35:00+00:00,233.5800018310547,233.97000122070312,233.50999450683594,233.8509979248047,1007231
2025-07-31 19:40:00+00:00,234.74000549316406,234.85000610351562,233.60000610351562,233.60000610351562,1298408
2025-07-31 19:45:00+00:00,234.42909240722656,235.14999389648438,234.07000732421875,234.75,1902849
2025-07-31 19:50:00+00:00,234.2100067138672,234.6300048828125,234.0,234.39999389648438,2102939
2025-07-31 19:55:00+00:00,234.11000061035156,234.52000427246094,233.97360229492188,234.2100067138672,3849240
2025-08-01 13:30:00+00:00,218.09500122070312,218.69000244140625,216.2700958251953,218.0,16180658
2025-08-01 13:35:00+00:00,217.90029907226562,218.7899932861328,217.50999450683594,218.07000732421875,3724150
2025-08-01 13:40:00+00:00,219.6136016845703,220.3000030517578,217.66000366210938,217.88499450683594,4037886
2025-08-01 13:45:00+00:00,219.7698974609375,220.4398956298828,218.9949951171875,219.1649932861328,2585982
2025-08-01 13:50:00+00:00,218.41000366210938,219.77850341796875,217.77999877929688,219.75999450683594,2264002
2025-08-01 13:55:00+00:00,218.4174041748047,218.86000061035156,217.9499969482422,218.36410522460938,2059115
2025-08-01 14:00:00+00:00,218.1699981689453,218.8800048828125,217.5,218.42999267578125,2098935
2025-08-01 14:05:00+00:00,219.1199951171875,219.27139282226562,217.88999938964844,218.15499877929688,1900203
2025-08-01 14:10:00+00:00,219.39500427246094,219.96499633789062,218.8072052001953,219.0800018310547,2078557
2025-08-01 14:15:00+00:00,219.0500030517578,220.27999877929688,219.0500030517578,219.38259887695312,1839519
2025-08-01 14:20:00+00:00,219.69500732421875,219.889892578125,219.02980041503906,219.03140258789062,1314142
2025-08-01 14:25:00+00:00,219.09500122070312,219.75999450683594,218.9600067138672,219.6999969482422,1182423
2025-08-01 14:30:00+00:00,219.47000122070312,219.60000610351562,218.88999938964844,219.10000610351562,1388484
2025-08-01 14:35:00+00:00,219.08999633789062,219.63999938964844,218.92999267578125,219.45599365234375,1134997
2025-08-01 14:40:00+00:00,218.1407928466797,219.14999389648438,217.9499969482422,219.10000610351562,1148306
2025-08-01 14:45:00+00:00,217.5509033203125,218.4149932861328,217.5500030517578,218.16000366210938,1379583
2025-08-01 14:50:00+00:00,217.04299926757812,217.63949584960938,216.9499969482422,217.55999755859375,1398186
2025-08-01 14:55:00+00:00,216.36000061035156,217.18499755859375,216.11000061035156,217.05999755859375,1427738
